"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TATACHEM","EQ","30-May-2018","        725.00","        723.90","        734.00","        719.10","        727.05","        728.25","        727.06","     446845","           324883618.90","      16298","     128484","         28.75"
"TATACHEM","EQ","31-May-2018","        728.25","        729.40","        748.00","        729.30","        741.40","        741.40","        739.08","    1380216","          1020083289.75","      18182","     709475","         51.40"
"TATACHEM","EQ","01-Jun-2018","        741.40","        747.90","        747.90","        732.10","        736.05","        735.35","        738.34","    1010232","           745897729.80","      14511","     623105","         61.68"
"TATACHEM","EQ","04-Jun-2018","        735.35","        737.10","        738.85","        724.50","        730.05","        732.05","        729.95","     519306","           379068952.60","       8180","     221954","         42.74"
"TATACHEM","EQ","05-Jun-2018","        732.05","        730.00","        732.00","        707.50","        726.00","        725.85","        718.09","     617860","           443676319.60","      12338","     268448","         43.45"
"TATACHEM","EQ","06-Jun-2018","        725.85","        728.95","        734.80","        721.10","        730.75","        730.70","        728.74","    1152375","           839784658.00","      10245","     831736","         72.18"
"TATACHEM","EQ","07-Jun-2018","        730.70","        727.10","        743.00","        725.20","        741.50","        739.95","        737.92","     821173","           605957302.50","      15655","     509729","         62.07"
"TATACHEM","EQ","08-Jun-2018","        739.95","        737.50","        743.45","        731.15","        737.50","        739.05","        737.73","     521629","           384822280.15","      12994","     234264","         44.91"
"TATACHEM","EQ","11-Jun-2018","        739.05","        741.95","        749.05","        729.70","        729.95","        732.40","        741.78","     528541","           392060987.40","      10160","     285725","         54.06"
"TATACHEM","EQ","12-Jun-2018","        732.40","        731.00","        747.75","        728.15","        743.35","        745.20","        741.07","     515185","           381788659.10","      13423","     237761","         46.15"
"TATACHEM","EQ","13-Jun-2018","        745.20","        742.40","        743.05","        731.60","        742.00","        741.35","        739.12","     618396","           457070627.70","      14574","     398782","         64.49"
"TATACHEM","EQ","14-Jun-2018","        741.35","        739.50","        740.25","        733.50","        739.95","        739.10","        737.82","     326626","           240991505.20","       8057","     155960","         47.75"
"TATACHEM","EQ","15-Jun-2018","        739.10","        738.00","        744.00","        729.65","        739.30","        739.70","        737.72","     679782","           501488316.30","      16935","     375591","         55.25"
"TATACHEM","EQ","18-Jun-2018","        739.70","        740.00","        744.00","        730.00","        730.00","        732.40","        735.85","     297608","           218993970.75","       6754","     183840","         61.77"
"TATACHEM","EQ","19-Jun-2018","        732.40","        732.40","        732.40","        719.15","        725.00","        724.10","        724.36","     377308","           273305517.10","       7368","     204073","         54.09"
"TATACHEM","EQ","20-Jun-2018","        724.10","        725.00","        732.55","        715.75","        730.00","        729.75","        724.63","     236118","           171097189.80","      10896","      86805","         36.76"
"TATACHEM","EQ","21-Jun-2018","        729.75","        728.10","        739.95","        726.10","        729.00","        729.05","        732.26","     606392","           444037533.55","      14982","     331683","         54.70"
